user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,predicted_churn,is_churned
6116,Other,56,DE,Free,40,29,0.37,Desktop,44,0.152555503094781,yes
6117,Male,55,CA,Family,130,81,0.31,Web,0,0.353050652367266,no
6118,Female,23,FR,Student,175,87,0.02,Desktop,0,0.90823351434876,no
6119,Male,38,FR,Student,10,23,0.57,Desktop,0,0.959221041911397,no
6120,Male,17,IN,Student,294,97,0.18,Web,0,0.298492371143308,no
6121,Male,42,CA,Family,132,62,0.44,Mobile,0,0.682218334872456,no
6122,Male,19,PK,Free,251,96,0.11,Desktop,40,0.778840454232883,yes
6123,Male,40,DE,Student,168,64,0.19,Web,0,0.637515223799789,no
6124,Female,22,FR,Free,283,33,0.51,Desktop,18,0.710947566314202,yes
6125,Male,56,UK,Family,194,57,0.41,Desktop,0,0.900324469495185,no
6126,Female,18,UK,Student,263,39,0.35,Mobile,0,0.0203877997966029,no
6127,Other,17,UK,Family,184,20,0.47,Desktop,0,0.820672537241393,no
6128,Female,32,CA,Free,111,94,0.29,Desktop,20,0.459951618457718,no
6129,Male,49,US,Free,230,78,0.06,Desktop,39,0.786316133385032,no
6130,Male,34,DE,Student,204,11,0.03,Mobile,0,0.968797669445385,no
6131,Other,18,DE,Student,284,71,0.05,Web,0,0.265491039026516,yes
6132,Female,41,AU,Free,201,47,0.04,Web,49,0.425803298797298,no
6133,Female,26,DE,Student,67,7,0.02,Web,0,0.48535877647049,no
6134,Other,34,DE,Premium,293,33,0.35,Desktop,0,0.998006880746783,no
6135,Female,22,IN,Premium,98,37,0.39,Desktop,0,0.92982987926897,no
6136,Other,49,CA,Family,112,71,0.19,Desktop,0,0.722025524306642,no
6137,Other,30,IN,Premium,229,27,0.09,Web,0,0.269453799644674,yes
6138,Other,40,UK,Student,67,41,0.53,Mobile,0,0.841825895419916,no
6139,Male,46,US,Family,53,76,0.39,Web,0,0.856597308083331,no
6140,Female,37,PK,Premium,169,37,0.38,Desktop,0,0.823114708965873,yes
6141,Other,34,CA,Student,55,79,0.24,Desktop,0,0.967799048158161,yes
6142,Female,22,FR,Student,298,5,0.31,Web,0,0.388159427458279,no
6143,Female,36,CA,Student,127,17,0.1,Desktop,0,0.625574581157612,no
6144,Female,35,US,Premium,208,55,0.29,Mobile,0,0.38237624308616,no
6145,Other,55,UK,Student,103,43,0.55,Desktop,0,0.719739080100109,no
6146,Male,45,IN,Student,133,54,0.3,Mobile,0,0.868357319995881,no
6147,Female,32,US,Family,284,39,0.44,Mobile,0,0.0815736716203729,yes
6148,Other,43,CA,Family,156,89,0.59,Web,0,0.858485231539104,yes
6149,Other,52,IN,Free,273,15,0.09,Web,20,0.080032663679872,no
6150,Male,17,AU,Free,48,10,0.24,Desktop,22,0.702397189979536,no
6151,Female,50,US,Family,75,73,0.39,Mobile,0,0.949572218714229,yes
6152,Other,21,IN,Student,187,88,0.3,Desktop,0,0.591338060309086,no
6153,Female,36,AU,Student,296,75,0.37,Web,0,0.527854710100426,yes
6154,Male,48,CA,Family,40,69,0.38,Web,0,0.809671989006231,yes
6155,Male,28,CA,Family,123,73,0.59,Mobile,0,0.0771221448382585,no
6156,Other,26,UK,Family,247,49,0.46,Desktop,0,0.836319198393143,no
6157,Female,36,AU,Premium,174,42,0.16,Desktop,0,0.221874569295503,no
6158,Male,52,CA,Free,112,84,0.48,Mobile,23,0.344218646532316,yes
6159,Male,37,US,Premium,25,1,0.28,Mobile,0,0.745845666948114,no
6160,Male,26,DE,Family,193,89,0.55,Mobile,0,0.382882992352303,no
6161,Other,20,IN,Premium,183,30,0.3,Web,0,0.481768934025996,no
6162,Male,53,CA,Free,127,86,0.44,Desktop,20,0.0229376503378436,no
6163,Male,21,PK,Student,289,93,0.39,Desktop,0,0.636382524158501,yes
6164,Other,52,DE,Free,262,84,0.36,Web,40,0.467326239491298,yes
6165,Male,54,DE,Free,192,77,0.45,Web,38,0.981741703318927,no
6166,Other,49,IN,Student,22,55,0.58,Web,0,0.420651392130993,yes
6167,Male,33,IN,Premium,195,33,0,Mobile,0,0.400463252368388,no
6168,Male,47,CA,Student,238,3,0.15,Desktop,0,0.59698243245968,no
6169,Female,58,US,Student,36,86,0.34,Desktop,0,0.574112373514842,no
6170,Male,43,US,Free,255,61,0.09,Desktop,49,0.761487830183591,no
6171,Other,40,CA,Free,219,98,0.34,Mobile,27,0.116247225828741,no
6172,Other,42,US,Premium,81,68,0.23,Web,0,0.655716628700915,yes
6173,Female,27,UK,Student,76,34,0.18,Desktop,0,0.0201758803296906,no
6174,Female,49,PK,Family,263,43,0.52,Desktop,0,0.371604365754091,no
6175,Female,40,UK,Student,73,15,0.04,Desktop,0,0.243791244209512,no
6176,Other,17,CA,Student,249,72,0.22,Mobile,0,0.90099073633209,yes
6177,Male,16,AU,Premium,182,52,0.45,Desktop,0,0.999388899546394,no
6178,Other,48,US,Student,193,74,0.46,Desktop,0,0.241823893452013,no
6179,Female,39,AU,Student,179,93,0.15,Mobile,0,0.919389543144634,no
6180,Other,33,PK,Premium,40,51,0.29,Desktop,0,0.3375727123583,no
6181,Female,50,AU,Student,82,45,0.15,Web,0,0.396337827786575,no
6182,Female,38,DE,Premium,278,86,0.55,Desktop,0,0.312324419730077,yes
6183,Male,23,FR,Student,197,71,0.11,Desktop,0,0.452316305076497,yes
6184,Female,21,UK,Premium,153,41,0.41,Desktop,0,0.7357663026928,yes
6185,Other,33,FR,Free,127,33,0.09,Web,48,0.537642551417414,no
6186,Male,32,PK,Premium,12,96,0.47,Web,0,0.967642405168809,yes
6187,Female,46,FR,Student,164,92,0.1,Mobile,0,0.176474640284915,no
6188,Other,34,DE,Premium,113,92,0.34,Mobile,0,0.401338428975485,yes
6189,Other,16,IN,Family,72,62,0.32,Mobile,0,0.10496011418822,no
6190,Other,31,AU,Free,135,83,0.04,Mobile,33,0.493017605319059,no
6191,Other,38,DE,Premium,135,12,0.04,Web,0,0.568231448481037,no
6192,Male,54,UK,Family,189,20,0.09,Mobile,0,0.217328912748532,no
6193,Male,30,FR,Premium,57,24,0.31,Desktop,0,0.340588161954692,no
6194,Other,50,CA,Student,167,3,0.25,Desktop,0,0.369879525498897,no
6195,Female,42,DE,Family,13,28,0.26,Web,0,0.334274634426597,no
6196,Male,38,US,Premium,172,11,0.32,Mobile,0,0.482436959916711,no
6197,Other,25,US,Free,296,69,0.52,Mobile,12,0.411997005341206,yes
6198,Male,42,US,Student,73,16,0.2,Desktop,0,0.951617620950299,no
6199,Female,43,AU,Premium,231,49,0.56,Mobile,0,0.0712244378318152,no
6200,Male,52,FR,Premium,161,7,0.46,Web,0,0.436472603126432,yes
6201,Male,37,PK,Family,79,27,0.13,Web,0,0.874751049694219,no
6202,Other,29,PK,Student,66,89,0.14,Desktop,0,0.542823753689259,no
6203,Female,52,UK,Student,180,86,0.13,Web,0,0.879397225917691,no
6204,Female,45,IN,Student,214,9,0.18,Mobile,0,0.138669470866167,no
6205,Female,17,DE,Free,115,8,0.2,Mobile,42,0.250349511491182,no
6206,Male,52,CA,Student,204,58,0.11,Web,0,0.715269341741747,no
6207,Female,53,IN,Family,32,54,0.29,Desktop,0,0.25097662411224,no
6208,Female,49,AU,Family,173,5,0.39,Web,0,0.1513257486803,no
6209,Male,50,FR,Free,269,52,0.17,Web,8,0.226577956092133,no
6210,Female,50,UK,Student,281,40,0.31,Web,0,0.00221054926754868,no
6211,Other,48,IN,Student,226,45,0.44,Web,0,0.294987120089273,no
6212,Female,24,AU,Free,165,71,0.22,Web,33,0.88666478823506,no
6213,Male,44,PK,Free,155,97,0.2,Mobile,34,0.253583080361691,no
6214,Other,38,CA,Student,161,66,0.52,Web,0,0.0630510049506599,yes
6215,Other,30,UK,Free,15,24,0,Mobile,38,0.919651981737196,no
6216,Other,19,DE,Free,288,1,0.19,Desktop,47,0.577701552522312,no
6217,Male,24,UK,Family,16,27,0.1,Desktop,0,0.745599412472103,yes
6218,Female,53,UK,Free,101,64,0.35,Mobile,20,0.14796231410631,no
6219,Male,46,UK,Premium,100,46,0.56,Desktop,0,0.517463361817721,no
6220,Female,56,FR,Family,50,5,0.58,Web,0,0.59114459563867,no
6221,Other,50,CA,Free,97,74,0.32,Web,29,0.838479085233026,no
6222,Female,40,US,Family,49,1,0.47,Web,0,0.749792285541441,yes
6223,Female,36,UK,Student,211,44,0.54,Web,0,0.0293572968954521,yes
6224,Other,20,PK,Premium,60,15,0.49,Web,0,0.210827147883845,no
6225,Other,18,CA,Premium,23,39,0.22,Mobile,0,0.583222380432142,yes
6226,Other,20,AU,Student,140,48,0.45,Web,0,0.525116293897346,no
6227,Male,53,DE,Family,211,60,0.46,Web,0,0.0451551308883455,yes
6228,Other,29,IN,Family,119,90,0.42,Desktop,0,0.148065646290674,no
6229,Other,52,CA,Premium,117,83,0.56,Web,0,0.336521961216796,yes
6230,Male,23,IN,Premium,215,42,0.33,Web,0,0.741565525694262,no
6231,Female,41,FR,Student,66,3,0.55,Web,0,0.0773819751258142,no
6232,Male,31,US,Free,17,97,0.07,Web,30,0.566117035935898,no
6233,Male,23,IN,Family,219,79,0.28,Web,0,0.823497015566703,no
6234,Female,45,US,Free,246,6,0.22,Web,45,0.660079963319519,yes
6235,Male,38,PK,Free,30,64,0.04,Mobile,42,0.753052766192088,no
6236,Other,44,DE,Family,141,72,0.17,Mobile,0,0.233384675536523,no
6237,Other,51,CA,Free,42,22,0.43,Desktop,39,0.298307010621615,no
6238,Male,20,FR,Premium,188,32,0.48,Mobile,0,0.934235242653046,no
6239,Female,46,UK,Premium,56,96,0.58,Desktop,0,0.631118055125913,no
6240,Male,21,CA,Free,93,99,0.1,Desktop,22,0.134999651755214,no
6241,Male,19,IN,Student,89,74,0.33,Mobile,0,0.1719270361935,no
6242,Female,36,US,Family,133,6,0.59,Mobile,0,0.283888706078369,no
6243,Female,41,PK,Free,201,54,0.55,Mobile,35,0.966612308964034,yes
6244,Other,29,US,Family,279,6,0.46,Web,0,0.274606300638064,no
6245,Other,46,DE,Family,101,13,0.08,Mobile,0,0.743113960854617,no
6246,Female,59,US,Family,259,59,0.05,Desktop,0,0.504859463309618,no
6247,Male,29,CA,Student,181,28,0.28,Mobile,0,0.13193064276447,yes
6248,Female,47,DE,Premium,158,36,0.53,Web,0,0.743758848402843,no
6249,Other,41,PK,Student,236,9,0.08,Desktop,0,0.834345209520564,yes
6250,Other,50,CA,Family,235,3,0.55,Web,0,0.601686488230371,yes
6251,Female,16,DE,Premium,32,68,0.44,Mobile,0,0.435510094810374,no
6252,Other,38,PK,Free,45,97,0.56,Mobile,13,0.0398335582848389,no
6253,Female,56,PK,Student,20,55,0.38,Mobile,0,0.23337949549682,yes
6254,Other,19,IN,Premium,11,41,0.05,Mobile,0,0.60018749949727,no
6255,Other,57,US,Premium,33,48,0.48,Web,0,0.34418829522984,no
6256,Other,27,CA,Student,213,98,0.15,Web,0,0.223998466560129,no
6257,Female,40,FR,Premium,262,64,0.15,Mobile,0,0.372710466700812,yes
6258,Female,32,FR,Student,80,85,0.34,Mobile,0,0.425477544805351,no
6259,Female,16,UK,Student,68,51,0.43,Web,0,0.164340575644879,no
6260,Female,34,FR,Student,102,56,0.12,Web,0,0.143869209427254,no
6261,Female,17,US,Student,298,37,0.22,Desktop,0,0.870935410875117,yes
6262,Female,45,UK,Premium,192,85,0.05,Desktop,0,0.356076148207132,no
6263,Male,52,PK,Family,174,18,0.53,Mobile,0,0.365248985929349,no
6264,Female,22,UK,Free,273,35,0.16,Web,36,0.157089749372735,no
6265,Male,38,PK,Family,277,90,0.26,Desktop,0,0.634275202989267,no
6266,Other,44,US,Student,204,72,0.34,Web,0,0.917810450376602,no
6267,Male,59,CA,Student,23,14,0.47,Desktop,0,0.201542093700869,no
6268,Female,52,DE,Premium,273,61,0.49,Desktop,0,0.386963858912131,no
6269,Other,54,US,Family,109,32,0.54,Web,0,0.0914522631887113,no
6270,Male,40,IN,Student,57,56,0.06,Mobile,0,0.233628989265856,no
6271,Male,55,CA,Student,294,96,0.14,Web,0,0.979403804521799,no
6272,Female,20,DE,Free,88,83,0.55,Mobile,32,0.380116274998799,yes
6273,Female,51,CA,Premium,274,70,0.44,Desktop,0,0.12169299260333,no
6274,Other,32,DE,Student,41,47,0.48,Web,0,0.417156227018898,yes
6275,Female,47,CA,Family,108,69,0.04,Web,0,0.556602536196275,yes
6276,Other,27,FR,Free,139,80,0.23,Web,39,0.89825787812929,no
6277,Other,18,PK,Free,123,81,0.34,Web,28,0.242240340058899,no
6278,Male,30,UK,Premium,164,69,0.19,Desktop,0,0.776594430701294,no
6279,Male,33,US,Student,28,59,0.31,Mobile,0,0.601272157315118,no
6280,Other,53,UK,Family,289,10,0.39,Desktop,0,0.494013761796141,no
6281,Female,42,CA,Free,195,29,0.43,Mobile,40,0.0292697370739337,no
6282,Female,50,US,Free,170,64,0.01,Mobile,25,0.538649464226612,no
6283,Female,30,DE,Free,103,35,0.38,Web,33,0.265965737050078,yes
6284,Female,38,UK,Free,87,14,0.38,Mobile,18,0.246951153949162,no
6285,Other,50,CA,Family,36,21,0.03,Web,0,0.616299573961213,yes
6286,Other,20,DE,Family,172,70,0.19,Desktop,0,0.48859143205415,no
6287,Male,18,PK,Free,245,95,0.54,Mobile,17,0.410842035680369,no
6288,Female,48,AU,Premium,240,26,0.32,Desktop,0,0.691638910343935,yes
6289,Female,51,FR,Family,32,25,0.49,Web,0,0.450367115392084,no
6290,Female,57,UK,Premium,294,54,0.58,Mobile,0,0.505886980876453,no
6291,Other,32,PK,Student,217,77,0.34,Web,0,0.347641014868472,no
6292,Female,26,CA,Family,82,46,0.45,Web,0,0.532755204876361,no
6293,Other,46,PK,Family,196,77,0.51,Mobile,0,0.679339764575176,no
6294,Male,41,IN,Student,177,25,0.42,Web,0,0.461195501567156,yes
6295,Other,27,IN,Premium,223,39,0.17,Web,0,0.944200479173615,no
6296,Female,30,PK,Premium,272,46,0.27,Desktop,0,0.988483214352557,no
6297,Other,31,CA,Premium,11,4,0.5,Mobile,0,0.552686229005268,no
6298,Male,20,AU,Student,10,76,0.49,Desktop,0,0.907109562318357,no
6299,Other,45,FR,Free,154,88,0.23,Mobile,44,0.450442164687176,no
6300,Other,37,CA,Free,145,82,0.13,Web,42,0.499482208755357,no
6301,Male,55,FR,Student,239,66,0.1,Web,0,0.986493726896045,no
6302,Male,29,DE,Student,217,93,0.52,Desktop,0,0.516978838714691,yes
6303,Other,41,IN,Family,297,2,0.3,Desktop,0,0.4249381400696,no
6304,Male,54,CA,Premium,257,87,0.28,Mobile,0,0.494896763564338,no
6305,Other,45,FR,Student,203,58,0.32,Web,0,0.341651474505856,yes
6306,Female,26,US,Student,143,9,0.23,Web,0,0.780242641222756,no
6307,Male,53,IN,Free,256,60,0.06,Desktop,35,0.0606964797813359,yes
6308,Female,45,IN,Free,294,43,0.51,Web,27,0.0610107651484775,no
6309,Other,42,US,Family,270,77,0.25,Web,0,0.941442003509422,no
6310,Other,18,US,Family,194,4,0.5,Mobile,0,0.612723498423348,yes
6311,Male,52,CA,Premium,195,76,0.15,Desktop,0,0.20781197351768,no
6312,Other,45,CA,Family,113,62,0.11,Desktop,0,0.55983671288122,no
6313,Male,18,US,Free,230,42,0.26,Mobile,28,0.343404211615746,no
6314,Male,25,US,Family,238,25,0.13,Web,0,0.869593438985461,no
6315,Female,50,IN,Free,181,2,0.12,Web,20,0.599647839380972,no
6316,Male,55,DE,Free,65,69,0.47,Desktop,49,0.128530149641115,yes
6317,Male,37,DE,Premium,149,52,0.48,Web,0,0.192283222975034,no
6318,Female,42,DE,Family,197,86,0.35,Desktop,0,0.105149185916652,no
6319,Female,17,DE,Free,214,78,0.58,Desktop,43,0.361436046840916,no
6320,Other,35,AU,Premium,207,33,0.29,Web,0,0.614903966513598,yes
6321,Male,39,US,Family,245,16,0.5,Desktop,0,0.572693999840213,no
6322,Female,31,PK,Premium,111,11,0.28,Desktop,0,0.774782708016059,yes
6323,Male,57,CA,Free,269,97,0.08,Desktop,15,0.988419496119231,no
6324,Male,52,US,Premium,299,56,0.56,Web,0,0.837755519846388,no
6325,Other,31,DE,Premium,65,54,0.23,Desktop,0,0.168836592088708,no
6326,Female,20,DE,Free,219,76,0.32,Mobile,44,0.461514457664194,no
6327,Female,57,CA,Free,103,83,0.17,Mobile,21,0.966371842075756,yes
6328,Other,33,FR,Premium,285,65,0.49,Mobile,0,0.107770791068727,no
6329,Other,54,DE,Free,19,62,0.34,Desktop,39,0.687230049751939,no
6330,Male,51,AU,Premium,160,10,0.31,Desktop,0,0.123786774181914,no
6331,Female,54,DE,Student,228,53,0.54,Desktop,0,0.599404724857241,no
6332,Male,49,PK,Family,48,43,0.46,Desktop,0,0.323253964583184,no
6333,Female,28,AU,Student,155,74,0.53,Web,0,0.887034921604043,no
6334,Female,38,FR,Free,294,63,0.21,Mobile,35,0.397870180527166,no
6335,Other,34,CA,Family,69,40,0.29,Mobile,0,0.416518653597472,no
6336,Other,24,PK,Student,175,51,0.15,Web,0,0.822653266090132,yes
6337,Other,57,IN,Family,154,98,0.56,Mobile,0,0.100544741361137,no
6338,Other,45,IN,Premium,89,51,0.58,Mobile,0,0.363756773654053,no
6339,Other,41,UK,Student,176,81,0.41,Web,0,0.694024272530502,no
6340,Other,37,IN,Free,106,38,0.58,Web,7,0.471545583480056,no
6341,Male,25,AU,Family,45,42,0.17,Web,0,0.0739675882787301,no
6342,Other,24,FR,Student,241,75,0.25,Web,0,0.780846923276828,yes
6343,Other,27,US,Premium,134,86,0.25,Web,0,0.366610409369429,no
6344,Other,58,AU,Premium,146,31,0.46,Desktop,0,0.2701042457324,yes
6345,Male,39,DE,Premium,74,63,0.4,Web,0,0.972795610832915,no
6346,Male,32,IN,Family,123,52,0.13,Mobile,0,0.737330633112363,no
6347,Other,26,CA,Student,267,40,0.45,Mobile,0,0.751027705743389,no
6348,Male,20,DE,Premium,196,77,0.27,Mobile,0,0.356278252887211,no
6349,Female,18,IN,Free,95,37,0.24,Mobile,7,0.668567070044157,yes
6350,Female,56,US,Free,33,24,0.44,Mobile,33,0.453820738484184,yes
6351,Male,47,US,Free,281,5,0.5,Desktop,39,0.186331949944709,yes
6352,Male,18,DE,Premium,34,44,0.15,Mobile,0,0.490058099977636,yes
6353,Other,42,IN,Premium,104,27,0.34,Web,0,0.827984727442898,no
6354,Other,51,FR,Family,238,35,0.12,Desktop,0,0.884564379176252,no
6355,Male,23,FR,Premium,246,24,0.28,Desktop,0,0.942472756722458,yes
6356,Other,39,US,Free,229,41,0.13,Web,34,0.35580359375331,no
6357,Female,17,CA,Premium,272,96,0.24,Desktop,0,0.283088793727751,no
6358,Male,42,CA,Student,107,76,0.22,Mobile,0,0.331215591052218,no
6359,Other,42,UK,Family,57,97,0.09,Web,0,0.302221310671816,no
6360,Other,27,AU,Premium,81,52,0.5,Mobile,0,0.70937893478482,no
6361,Male,57,UK,Family,24,35,0.3,Mobile,0,0.923909581364203,no
6362,Male,18,PK,Free,195,95,0.06,Desktop,6,0.457425225280276,no
6363,Other,55,DE,Family,21,71,0.3,Mobile,0,0.908432278229763,no
6364,Other,43,AU,Family,155,58,0.27,Desktop,0,0.258225759479893,no
6365,Female,36,US,Premium,180,78,0.28,Mobile,0,0.225290899283206,no
6366,Other,35,AU,Family,55,86,0.19,Web,0,0.947517290064474,yes
6367,Female,57,PK,Family,31,12,0.54,Web,0,0.259862976889539,no
6368,Other,51,PK,Family,63,63,0.34,Web,0,0.59377593235733,yes
6369,Male,56,DE,Family,292,90,0.1,Mobile,0,0.0299655414262202,no
6370,Other,28,CA,Free,159,71,0.44,Mobile,25,0.256977128926633,yes
6371,Male,59,DE,Family,128,50,0.56,Desktop,0,0.733402429888102,yes
6372,Other,36,IN,Premium,246,4,0.57,Desktop,0,0.191831046630774,no
6373,Male,59,AU,Free,20,98,0.37,Mobile,42,0.259036844005746,no
6374,Male,53,CA,Premium,110,53,0.48,Web,0,0.850618099019492,no
6375,Male,57,PK,Family,295,7,0.44,Desktop,0,0.832283526706651,no
6376,Female,24,CA,Premium,27,50,0.56,Mobile,0,0.558212148617037,no
6377,Female,38,IN,Free,101,47,0.06,Mobile,39,0.48873224555427,yes
6378,Male,53,FR,Free,96,60,0.5,Web,25,0.906404466973173,no
6379,Male,37,UK,Family,270,37,0.18,Web,0,0.113618426947137,no
6380,Female,26,UK,Premium,60,14,0.13,Desktop,0,0.42320181477401,no
6381,Other,31,CA,Free,110,34,0.06,Desktop,49,0.794453742359969,no
6382,Other,38,UK,Family,129,50,0.59,Mobile,0,0.943710405851235,no
6383,Male,33,US,Student,112,17,0.15,Web,0,0.464034164699158,no
6384,Female,55,PK,Student,102,63,0.24,Mobile,0,0.582193481606283,no
6385,Male,30,PK,Premium,192,73,0.31,Mobile,0,0.816722198375013,yes
6386,Male,43,FR,Premium,299,97,0.06,Desktop,0,0.289707541943382,no
6387,Female,26,FR,Free,80,73,0.4,Mobile,5,0.297283996894123,no
6388,Male,57,IN,Premium,213,89,0.12,Mobile,0,0.514199708422852,yes
6389,Other,28,CA,Premium,189,93,0.46,Web,0,0.183747502705177,yes
6390,Female,32,IN,Premium,167,26,0.06,Mobile,0,0.212187666117814,yes
6391,Other,56,IN,Student,18,41,0.33,Desktop,0,0.489164879497319,no
6392,Other,18,CA,Free,255,33,0.55,Web,45,0.919126315034376,no
6393,Female,47,CA,Free,88,87,0.56,Web,24,0.0205301991310751,no
6394,Female,35,IN,Student,68,78,0.59,Web,0,0.430159901815293,no
6395,Male,47,FR,Premium,46,54,0.2,Desktop,0,0.633495807126052,yes
6396,Female,42,PK,Free,284,70,0.52,Web,33,0.383188294398474,no
6397,Other,44,US,Student,118,3,0.25,Desktop,0,0.46131437894269,no
6398,Other,48,FR,Premium,72,26,0.55,Web,0,0.701080850585351,yes
6399,Male,48,DE,Free,278,34,0.09,Mobile,13,0.288661342520147,yes
6400,Other,49,PK,Family,173,98,0.19,Mobile,0,0.807556504532482,yes
6401,Male,47,AU,Family,295,60,0.12,Web,0,0.737803657979918,no
6402,Other,58,US,Family,251,82,0.18,Desktop,0,0.636409522093016,no
6403,Male,20,DE,Family,138,6,0.44,Web,0,0.72121965526449,no
6404,Male,47,UK,Free,119,24,0.47,Desktop,14,0.357963863197299,no
6405,Female,44,AU,Premium,43,82,0.48,Mobile,0,0.42548381220424,yes
6406,Other,34,FR,Free,152,22,0.04,Web,14,0.567972585527385,no
6407,Other,24,UK,Student,75,29,0.26,Mobile,0,0.627698296218285,no
6408,Female,21,FR,Premium,108,93,0.24,Web,0,0.834376306133307,no
6409,Female,21,US,Family,126,96,0.02,Mobile,0,0.0373063208771521,no
6410,Male,55,PK,Family,160,81,0.42,Mobile,0,0.293406180474692,yes
6411,Male,30,AU,Free,26,15,0.59,Mobile,27,0.895217849323335,no
6412,Male,41,CA,Student,64,88,0.33,Web,0,0.0915107439902281,yes
6413,Other,31,FR,Student,299,52,0.21,Desktop,0,0.542556887318185,no
6414,Female,26,UK,Free,94,34,0.12,Web,15,0.00532774510656882,yes
6415,Male,17,DE,Family,191,24,0.02,Web,0,0.42514849091299,no
6416,Female,49,FR,Family,133,38,0.33,Desktop,0,0.226528285296211,no
6417,Male,51,FR,Family,92,58,0,Desktop,0,0.0755365159429965,no
6418,Male,32,US,Free,28,11,0.19,Mobile,41,0.136808782705845,no
6419,Other,57,FR,Premium,22,2,0.18,Web,0,0.500716570017749,no
6420,Female,59,PK,Premium,146,70,0.58,Desktop,0,0.589233232684708,no
6421,Other,53,US,Family,201,19,0.15,Web,0,0.214690131673087,no
6422,Male,57,CA,Student,211,7,0.6,Web,0,0.473663092258988,no
6423,Male,54,UK,Free,185,20,0.02,Web,24,0.280900423005022,no
6424,Other,21,UK,Student,61,13,0.6,Desktop,0,0.960337999656385,no
6425,Female,31,AU,Premium,56,19,0.47,Web,0,0.40978956654901,yes
6426,Female,28,FR,Family,225,73,0.35,Mobile,0,0.584470440403419,yes
6427,Other,46,UK,Free,126,98,0.03,Web,9,0.851539399783597,no
6428,Female,23,US,Free,203,32,0.35,Desktop,48,0.255312930844813,no
6429,Female,47,PK,Free,114,86,0.16,Mobile,20,0.816070570012161,no
6430,Other,38,CA,Free,279,83,0.55,Mobile,18,0.203314300624455,no
6431,Female,45,AU,Premium,83,40,0.52,Web,0,0.663727871903284,no
6432,Female,49,AU,Family,55,12,0.21,Web,0,0.815391967239533,no
6433,Male,43,IN,Free,205,12,0.08,Web,26,0.690783115877193,yes
6434,Other,45,AU,Student,93,96,0.5,Mobile,0,0.520938402399275,no
6435,Female,57,CA,Free,247,32,0.32,Desktop,36,0.0177659297033587,yes
6436,Other,17,US,Free,23,75,0.16,Mobile,46,0.836254060726049,no
6437,Other,46,AU,Free,68,92,0.43,Desktop,34,0.50312800662771,yes
6438,Other,59,US,Premium,137,33,0,Mobile,0,0.988594560628838,no
6439,Male,29,IN,Family,31,32,0.09,Web,0,0.88565849191141,no
6440,Male,51,US,Free,30,46,0.34,Web,28,0.102946651645938,no
6441,Male,32,DE,Free,62,43,0.01,Desktop,47,0.424437621655427,no
6442,Other,21,AU,Student,143,6,0.36,Web,0,0.826752213624761,no
6443,Female,39,CA,Free,112,35,0.56,Mobile,16,0.787314072745697,no
6444,Other,52,FR,Family,98,35,0.23,Mobile,0,0.877364906052531,no
6445,Other,25,FR,Family,81,99,0.39,Mobile,0,0.991970999090994,no
6446,Other,46,FR,Student,165,87,0.57,Desktop,0,0.950302852387291,no
6447,Female,31,PK,Family,151,93,0.08,Web,0,0.282257060593628,no
6448,Male,45,IN,Family,123,97,0.02,Mobile,0,0.457034861393859,no
6449,Other,29,US,Free,216,86,0.53,Web,28,0.536492631529679,yes
6450,Female,20,DE,Student,293,17,0.2,Web,0,0.773444141717783,yes
6451,Other,36,CA,Premium,262,90,0.39,Desktop,0,0.259633500054725,yes
6452,Male,38,AU,Free,196,83,0.03,Desktop,31,0.848286495123867,no
6453,Female,41,UK,Family,190,24,0.5,Mobile,0,0.396757321295758,no
6454,Other,50,AU,Student,266,49,0.35,Desktop,0,0.236929938269541,no
6455,Other,19,DE,Premium,200,34,0.14,Web,0,0.709965870072332,yes
6456,Other,54,IN,Free,60,46,0.52,Desktop,25,0.97004162739448,yes
6457,Other,46,UK,Free,154,38,0.25,Web,6,0.686717928977048,no
6458,Female,30,US,Family,91,47,0.33,Mobile,0,0.639782608954198,no
6459,Male,16,UK,Free,104,99,0.11,Mobile,11,0.977224064501258,no
6460,Other,33,US,Family,217,16,0.39,Mobile,0,0.0632931119427815,no
6461,Other,47,PK,Student,187,99,0.48,Web,0,0.261369446741522,no
6462,Male,38,FR,Family,98,7,0.55,Desktop,0,0.674707515695654,yes
6463,Other,43,FR,Family,188,85,0.22,Web,0,0.239173015066661,yes
6464,Female,33,IN,Free,244,57,0.42,Desktop,28,0.540400719512512,yes
6465,Female,49,FR,Free,164,84,0.05,Mobile,7,0.0676142496040645,no
6466,Female,50,AU,Family,295,61,0.1,Desktop,0,0.98113596650136,no
6467,Other,55,DE,Free,220,13,0.26,Mobile,21,0.144448312942532,yes
6468,Male,48,FR,Free,46,58,0.57,Web,21,0.628337287994733,yes
6469,Male,51,PK,Family,127,59,0.21,Web,0,0.239038372846358,no
6470,Other,23,AU,Family,270,72,0.21,Web,0,0.743150759506851,yes
6471,Male,47,DE,Free,151,88,0.44,Web,31,0.373662750460627,no
6472,Female,42,FR,Free,122,17,0.4,Web,24,0.924799419209361,no
6473,Female,23,AU,Student,170,17,0.14,Desktop,0,0.00351362265434311,no
6474,Female,42,AU,Student,294,79,0.45,Mobile,0,0.0864325552764221,no
6475,Female,28,CA,Free,29,72,0.34,Desktop,41,0.238449714277223,no
